,Volume,ocPercentAMD,ocPercentINT,ocPercentSP,hlPercentAMD,hlPercentINT,hlPercentSP,Days to Earnings,tyPercentAMD,tyPercentINT,tyPercentSP,Volume,What Day,Labels,Days Since Election
29,8745200,6.432748538011701,-1.2820512820512775,-2.0969320188484186,8.819133034379668,3.325415676959631,2.7514842073898205,105,-1.5109890109890056,0.4132231404958775,0.0,34374200,0,0,1196
30,8673800,-3.4867503486750384,3.3509700176366897,0.2032950292811586,8.01186943620178,4.067444659027308,1.0430794475677407,106,0.5780346820809301,0.05688282138793799,0.0,62771400,1,0,1197
31,7579800,0.0,1.8760659465605567,0.8712684370583146,5.604719764011801,7.244655581947734,2.2866463941870974,107,0.5747126436781658,-0.5580357142857095,0.0,46050000,2,0,1198
32,5442600,0.0,-3.7598204264870927,-1.025641346416728,4.17867435158501,5.490654205607481,1.3691085034720274,108,1.0000000000000009,1.574344023323615,0.0,48669600,3,0,1199
33,6451000,-2.6874115983026914,1.0332950631458004,0.04251486169575269,4.896142433234418,4.171494785631524,1.435438765797148,109,-1.4534883720930258,0.0,0.0,50370000,4,1,1200
34,5422600,1.4749262536873253,-4.20454545454545,-3.037618579822088,9.062499999999996,5.050505050505061,3.2163367627643824,113,-6.395348837209303,-0.47449584816132706,0.0,45793600,1,1,1204
35,2930400,3.881987577639756,1.7878426698450633,0.4516843712955687,7.097791798107256,5.16923076923077,1.9693951333100923,114,-0.2989536621823663,-1.3466042154566704,0.0,40842000,2,0,1205
36,4091400,-1.4992503748125885,3.5608308605341144,0.6300906485693591,2.130898021308991,6.530856800479334,2.0611755621177563,115,1.0654490106544845,3.0945558739255086,0.0,85347800,3,1,1206
37,10911400,2.5602409638554313,1.6120066703724234,-0.5335445483388157,5.5299539170506895,5.668934240362811,2.6258041228313544,116,-2.3494860499265746,-0.3282275711159688,0.0,46299000,4,0,1207
38,8847000,-2.556390977443612,-0.5488474204171201,-1.4829040437430607,7.961783439490455,2.2714681440443307,2.4820366703766306,119,-0.462962962962965,-1.4348785871964642,0.0,47422200,0,0,1210
39,8303200,-6.356589147286817,0.6718924972004547,1.1017327777389285,7.14285714285714,5.831408775981517,2.697970783196668,120,4.304635761589415,0.7230255839822064,0.0,44414200,1,1,1211
40,6552200,0.31746031746031633,-0.1656543346217565,1.362708677888258,3.205128205128216,3.874227961819199,1.6008275075549472,121,0.9493670886076,-0.11061946902655162,0.0,40813000,2,1,1212
41,4540600,1.5673981191222541,2.657807308970095,0.9345513523512095,4.251968503937009,3.8888888888888973,1.2470482319710596,122,-0.15432098765432167,-0.4314994606256728,0.0,36469800,3,0,1213
42,6913000,-2.9366306027820754,0.3250270855904569,0.1863462691829465,5.032467532467533,2.573932092004383,1.1829155532455005,123,1.273885350318471,1.0799136069114423,0.0,34285000,4,1,1214
43,22458400,4.402515723270439,1.9230769230769162,1.9837043916186348,5.660377358490565,3.5675675675675755,2.1074567789814758,126,10.843373493975905,-1.0482180293501009,0.0,28032000,0,1,1217
44,25724000,3.2608695652173836,-0.5296610169491567,-1.2695426698979717,6.521739130434789,1.8746652383502926,1.8046571583318238,127,4.078947368421049,0.37273695420660946,0.0,39924200,1,1,1218
45,13466000,11.251580278128959,-1.7506631299734732,-2.5631097447457174,20.408163265306122,4.177970699945743,3.6459508118278805,128,0.9090909090909038,0.3239740820734305,0.0,46391200,2,0,1219
46,13412000,-3.6036036036036,-1.0226049515608127,0.8173349493860282,15.625,3.7305122494432075,2.0176474507197506,129,-1.5186915887850483,-1.087547580206638,0.0,38375800,3,1,1220
47,16850000,10.320284697508896,4.123144584936789,2.560180819088953,18.811881188118807,5.803571428571419,3.235922234527644,130,-8.602150537634412,-0.42238648363251974,0.0,43497600,4,0,1221
48,7735800,-2.117647058823524,1.9618239660657455,-0.4722866881157195,8.499999999999996,2.7689030883919052,1.5365617985980018,133,-7.091346153846157,-1.14404576183047,0.0,67439200,0,1,1224
49,5936200,6.597671410090555,2.7880063124671173,-0.8207438654118993,10.362694300518127,5.6842105263157805,2.458167245668119,134,0.9708737864077666,1.7400204708290623,0.0,56785000,1,0,1225
50,8376200,-7.692307692307687,-5.130784708249491,-1.768547078564009,11.979166666666675,6.6312997347480085,2.6487142231768734,135,2.083333333333326,1.0074231177094273,0.0,48895600,2,1,1226
51,6421000,0.5102040816326481,0.9448818897637823,2.4272516217827,6.184210526315792,3.7388098999473485,3.021392958101332,136,0.761421319796951,2.548101924076973,0.0007189650388816915,54972800,3,0,1227
52,5280200,-0.8816120906801062,1.4705882352941124,4.7638505805176035,7.9622132253711175,4.806687565308265,4.7638505805176035,137,-0.7623888182973326,-0.5997001499250421,0.0,60851000,4,1,1228
53,7369200,2.432778489116516,4.4746103569633044,0.4113900264868686,5.324675324675332,4.8387096774193505,1.6520801263399054,140,1.8750000000000044,0.048123195380167516,0.0,65163600,0,1,1231
54,9448000,5.521472392638027,3.8961038961038863,-0.5353449476773187,6.650246305418728,5.723905723905731,1.505710025652296,141,0.6976744186046435,0.0,0.0,51231000,1,1,1232
55,9577200,1.2702078521940052,2.546296296296302,2.5565853972642882,5.938242280285033,3.5414725069897512,3.3096816900604287,142,1.2542759407069504,1.3995485327313872,0.0,53693200,2,1,1233
56,5679800,3.603603603603611,2.626892252894031,0.4531866911216653,6.561085972850678,4.211469534050183,1.1934137363666553,143,-1.6304347826086918,-1.1713665943600904,0.0,45593800,3,0,1234
57,6610000,-2.099447513812158,0.17559262510975504,1.7799046228951898,10.476190476190483,3.047960555804563,2.687634237488523,144,-3.3860045146726914,-1.752848378615246,0.0,46898000,4,1,1235
58,4453400,0.9345794392523255,-0.7582515611061602,0.007201034584625177,6.933019976498245,4.995458673932784,2.3760104985690367,147,0.0,0.40449438202248,0.0,35766200,0,1,1238
59,5329400,0.3472222222222321,2.1933751119068923,-0.23568382097839402,3.948896631823451,3.370786516853941,1.0648976209653327,148,0.11534025374855261,-1.4454664914586024,0.0,44857800,1,1,1239
60,7653400,1.6129032258064502,-3.5111111111111093,-1.0584965258471524,6.308411214953269,5.504162812210911,1.344977370780276,149,1.5873015873015817,0.5988023952095745,0.0,61325400,2,0,1240
61,15643800,-2.2321428571428603,-3.3882783882783873,0.05239930295741768,8.43373493975903,4.705323193916344,1.6027246843190124,150,-3.424657534246578,-1.611374407582944,0.0,71646800,3,1,1241
62,10217200,13.475177304964546,-2.1194605009633882,-1.36557524771862,13.744075829383885,8.379888268156432,2.8990322897980203,151,-0.4166666666666652,2.066929133858264,0.0,58442200,4,0,1242
63,9475000,-1.2552301255230103,1.7839922854387735,0.7164304320642634,6.858407079646023,5.165692007797262,2.3868587478042658,154,0.4237288135593209,-0.426338228327805,0.0,50071600,0,1,1245
64,17683000,2.742616033755274,-0.570884871550903,0.4931345151396149,6.68103448275863,5.765407554671964,1.3604925842384485,155,0.6160164271047153,0.6698564593301537,0.0006646214860017707,87341800,1,0,1246
65,21476000,-0.20408163265306367,0.9505703422053147,-0.7470218827211772,26.470588235294112,12.605042016806722,7.768930913970085,156,4.703476482617597,-2.1657250470809797,0.0,62101800,2,1,1247
66,18208000,6.8359375,0.0,-0.49239562318807995,11.729019211324566,4.89236790606653,1.9282161669208708,157,6.39853747714807,-0.48123195380173067,0.0,55134000,3,0,1248
67,15218800,-2.405498281786944,0.4352030947775587,0.9392398022658677,18.32669322709164,3.6417322834645605,1.639808190429437,158,-0.17605633802817433,1.2036591237361671,0.0,51357200,4,1,1249
68,16499800,6.525573192239853,4.138915318744063,0.9997742243544661,7.857142857142851,4.331270823417421,1.154974115969143,161,1.655629139072845,0.5025125628140614,0.0,44849000,0,0,1252
69,17022200,-1.6286644951140072,-4.6363636363636385,-0.7841207628970226,9.602076124567471,6.255969436485187,1.5857894289812435,162,-5.215231788079466,-0.8579599618684486,0.0,53071200,1,0,1253
70,11613600,-1.3100436681222738,0.5769230769230749,-0.25723482846480294,6.989748369058724,5.307022093436764,1.7500921113058565,163,-1.2389380530973493,-0.6214149139579295,0.0,60169600,2,1,1254
71,30025400,8.960573476702516,-6.204906204906202,-2.2271188504002115,22.709163346613547,8.316221765913756,2.928072250265168,164,1.5625,1.2307692307692353,0.0,69414600,3,0,1255
72,14366400,-8.016194331983806,-1.8237082066869248,-1.8171059386760446,10.338680926916211,7.039337474120089,2.6526084804067596,165,-1.7605633802816878,-1.5995872033023772,0.0,92800400,4,0,1256
73,13095800,-5.376344086021501,-7.288935500786575,-5.827793657608815,11.284046692607008,11.418685121107263,7.548901313144962,168,-1.1363636363636354,-0.4524886877828038,0.0,88873400,0,1,1259
74,16538200,11.30268199233717,11.818181818181817,3.3083593831506164,13.518696069031645,12.492869366799763,4.086894095803939,169,0.344234079173833,2.9471544715447218,0.0,98558000,1,1,1260
75,9904200,8.404802744425389,1.875616979269501,2.866340741747142,10.839160839160833,4.590818363273463,3.133467649484145,170,-0.39556962025316666,-2.628390697674421,0.0,87377800,2,0,1261
76,7509600,-4.368546465448764,-5.212091810725972,-0.9808487834523483,6.045340050377823,5.727798213347346,1.645059949411909,171,0.16611295681063787,-0.9448818897637823,0.0,45799000,3,1,1262
77,12660000,3.814262023217241,-2.1727609962904126,0.495286636050718,5.249999999999999,3.8043478260869623,0.9429873435330194,175,-1.2779552715655007,-3.7919826652221045,0.0,58320200,0,1,1266
78,12718000,4.854368932038833,4.61711711711712,-0.32624073729321523,7.136997538966372,5.549263873159682,1.9479389894752508,176,1.2345679012345734,3.1081817007534873,0.0,51342400,1,1,1267
79,14022200,6.707317073170738,4.397754576346569,3.32759546383139,7.645259938837912,4.811715481171541,3.343688158389857,177,-2.642857142857147,-0.6000000000000005,0.0,47572000,2,0,1268
80,14193400,-3.4482758620689613,-2.7665995975855173,-1.113409116912456,6.71755725190839,3.626943005181338,1.7817651138898993,178,-2.127659574468088,-2.690118986032075,0.0,61088400,3,1,1269
81,15888000,5.900621118012417,6.592238171185549,0.2689993789758871,8.722741433021808,8.173076923076916,2.3975230577889306,179,0.8797653958944274,2.144638403990018,0.0,44336400,4,1,1270
82,12111800,1.744186046511631,-0.927734375,-0.8526055774276786,8.88208269525268,2.532274081429997,1.758793673161585,182,-0.5714285714285672,0.8871365204534243,0.0,42389800,0,1,1273
83,12281600,1.5804597701149392,-0.6350757205666802,1.089205360108858,5.823148813803014,3.7623762376237657,2.0021587903605864,183,-0.28288543140028155,-0.9832841691248762,0.0,43871400,1,1,1274
84,9597600,1.5602836879432536,-3.7239324726911605,-1.4956554401498345,5.195729537366556,5.58428128231645,1.5935310514747947,184,0.0,-0.8767405879319234,0.0,58988600,2,0,1275
85,7897600,-1.9553072625698276,-0.8844953173777315,-2.1565565798659314,7.657992565055771,4.099244875943908,3.4275904998811724,185,0.2849002849002913,-0.2624671916010457,0.0,40984800,3,1,1276
86,7915000,2.2727272727272707,0.6842105263157983,-0.3907872301454951,5.959302325581395,3.04324612920448,1.1424010757766556,186,0.0694444444444553,-0.4704652378463181,0.0,34217400,4,1,1277
87,6561600,2.151283830673134,3.6764705882353033,1.6359641510120593,3.1228313671061825,4.0966386554621925,2.2027268176331383,189,-2.1739130434782594,-0.911854103343468,0.0,40937800,0,0,1280
88,9492800,-1.388888888888884,-3.783231083844585,-0.5905196017446213,3.1892274982282087,4.414893617021276,1.0994640599317318,190,-0.8450704225352101,0.6376195536663021,0.0,43054000,1,0,1281
89,13863200,-5.113636363636365,-1.2143611404435095,-0.8447045386667296,9.984639016897079,3.6956521739130332,2.0280381985753992,191,-3.59281437125748,-2.084446819882413,0.0,97225600,2,0,1282
90,10316800,-0.6987577639751552,-7.368995633187769,-2.0599916220064074,6.493506493506485,10.820451843043987,2.6906351059822864,192,1.6419077404222104,1.001767825574551,0.0,70267600,3,1,1283
91,7459400,8.000000000000007,7.87631271878646,1.790246854616906,10.377358490566046,9.048178613395997,1.9673880218343376,193,-0.7834757834757844,0.9194159004867419,0.0,38429400,4,0,1284
92,5605200,-1.5793251974156486,-1.393354769560562,0.9340679103643224,6.213017751479288,4.139433551198257,1.5854373150206325,196,-0.5105762217359588,-0.38043478260869623,0.0,41105400,0,1,1287
93,8100400,0.2932551319648091,3.109656301145658,2.209775423784799,3.5364936042136863,4.878048780487809,2.530812755939338,197,1.6081871345029253,1.3756613756613856,0.0,44468400,1,1,1288
94,9305400,1.8705035971223083,1.7745302713987554,0.9419189554440877,4.446064139941686,3.528172722485512,1.3537741504192624,198,-0.7062146892655385,0.41025641025640436,0.0,65543200,2,0,1289
95,5400400,-3.271692745376953,0.6639427987742641,-1.2441672474676535,4.926470588235299,4.20560747663552,1.6904003174252002,1,1.17647058823529,0.5580923389142622,0.0,50141400,3,1,1290
96,6507800,0.5813953488372103,0.05045408678103769,-0.7314606742356844,2.8023598820059004,2.741116751269046,1.49312423918182,2,-1.4450867052023142,-1.6641452344931973,0.0,71968000,4,0,1291
97,9016600,-1.6862170087976525,-3.2820512820512793,-2.105468986517822,2.925731432858214,6.286942504030102,2.530424419153521,5,-0.8948545861297563,-0.31813361611876534,0.0,59249600,0,0,1294
98,12117400,-3.085026335590668,0.7446808510638281,-0.44280039923041414,8.090614886731395,6.453423120089785,3.055392196494444,6,-0.9316770186335366,-0.5279831045406524,0.0,50385800,1,0,1295
99,19178200,-5.3291536050156685,-6.6878980891719735,-1.9175842820905897,7.564422277639227,9.163346613545809,2.2090652459247906,7,-1.9867549668874163,-0.22753128555176305,0.0,75482200,2,0,1296
100,21466400,-1.7736486486486513,7.069555302166486,1.8335248333184229,12.014787430683915,7.919521461187218,2.9873142125566243,8,-0.9458297506448887,1.1182108626198062,0.0,50488800,3,0,1297
101,8143200,-1.909722222222221,-2.9489204844655115,-1.252995131412915,14.204545454545459,7.649972482113365,2.7454068633395057,9,-0.3539823008849585,-0.16277807921866172,0.0,30851000,4,1,1298
102,10459200,5.150976909413862,2.228260869565224,-0.25334413901580977,8.48375451263539,4.808743169398899,1.582043730607774,13,5.236486486486491,1.4354066985645897,0.0,41768000,1,1,1302
103,7844200,10.43338683788122,5.450733752620551,3.2241861769178204,11.869918699186988,5.666316894018886,3.2241861769178204,14,-0.14534883720930258,0.3976143141153132,-0.0007037154448163996,54089600,2,0,1303
104,7616000,-4.8034934497816595,-1.2376237623762387,-0.12935273729073327,6.3993831919815,2.7610441767068172,1.3415747085835372,15,1.3761467889908285,1.2030075187969835,0.0,45978400,3,1,1304
105,8108000,1.3574660633484115,2.7736503219415454,1.9857865322109536,6.150341685649208,3.07234886025769,1.9857865322109536,16,7.14285714285714,2.4096385542168752,0.0,42657400,4,1,1305
106,14661800,0.1388888888888884,1.0352941176470676,1.9636770757677446,3.708987161198296,1.9412878787878896,2.3757373015312666,19,-0.4160887656033285,-1.1644154634373516,0.0,39176000,0,1,1308
107,9043600,1.532033426183843,-0.04712535344014723,-0.651882873347398,8.228730822873075,2.9061457837065374,0.8602544265957635,20,1.5775034293552759,-0.9429514380009385,0.0,47425200,1,0,1309
108,9222800,-2.4983119513842023,-1.3326987148976732,-0.6670645167138001,6.109550561797761,4.295366795366795,1.1424718584934324,21,-0.8310249307479256,-0.2411963338157297,0.0,39753400,2,0,1310
109,8488200,-2.7932960893854775,-0.24177949709864865,0.9274007651948191,4.88338192419826,2.933863749378429,1.3456458981807584,22,3.4482758620689724,0.5332040717401787,0.0,34394000,3,0,1311
110,5569800,-3.194444444444444,-2.6518804243008676,-0.6585703769835805,4.9275362318840665,4.365079365079372,1.3154936959093089,23,1.5781922525107683,1.3868251609707727,0.0,27519200,4,1,1312
111,6642200,0.28248587570620654,-0.6839276990718179,-0.3229246586379353,1.6323633782824754,1.9920318725099584,1.2172213308074609,26,1.2676056338028152,0.5902606984751646,0.0,25947000,0,0,1315
112,6264200,-4.86787204450626,-2.1515892420537863,-0.7515667228297329,5.571847507331373,2.7081243731193583,1.1715201430958722,27,0.5847953216374213,-0.4497751124437732,0.0,39126600,1,1,1316
113,7067600,2.3255813953488413,5.622489959839361,1.6210194329183913,5.650557620817853,6.23111863041288,1.944011904130627,28,-0.78125,-0.47528517110265733,0.0,37008800,2,0,1317
114,9750000,-4.080171796707233,-3.39063992359121,0.07486512169059267,7.797123391370175,4.216269841269837,1.084003953285162,29,-1.4179104477611948,0.23480059317844137,0.0,33411000,3,1,1318
115,5441400,0.37850113550341735,1.1959059947555195,0.5569342406732014,5.214007782101171,2.8162055335968272,1.1893900164868354,30,-0.15082956259426794,0.7797270955165692,0.0,44086200,4,0,1319
116,7653000,-0.30211480362537513,-2.466150870406192,-0.9650185762785424,4.629629629629628,3.0287984111221355,1.3934330799968198,33,-1.8181818181818188,1.8839861179970274,0.0,61221200,0,1,1322
117,7149200,13.348765432098775,6.277372262773717,1.470852025567937,13.888888888888884,6.475170399221031,2.0479081591806336,34,-0.2042205582028611,-0.4120879120879106,0.0,58579400,1,0,1323
118,7298200,-0.4092769440654842,1.7471264367816097,-0.6763155450874803,4.265734265734267,3.1724137931034457,1.1658362493333074,35,-1.5068493150684925,-1.4008133755083585,0.0,32891400,2,1,1324
119,6747200,5.702364394993054,1.9248395967002674,0.21545811887764277,7.233146067415741,2.389705882352944,0.9666172343324231,36,-1.0526315789473717,-0.7194244604316502,0.0,29696200,3,0,1325
120,5561400,-2.92553191489362,-2.8532608695652217,-1.822013677560419,4.326923076923084,3.2649253731343197,2.147743857320239,37,0.0,0.8857808857808847,0.0,30321600,4,0,1326
121,6033600,-3.8356164383561597,-0.6469500924214389,-0.7368283272123688,5.997109826589586,2.5163094128611396,1.5038400006072816,40,1.4245014245014342,1.0697674418604697,0.0,29904800,0,0,1329
122,6810000,-1.96629213483146,-1.1965025310630484,0.9594360790220469,4.8387096774193505,3.451932893496701,1.2612075264479161,41,-1.4326647564469885,-0.18630647414997759,0.0,33370400,1,0,1330
123,8925400,-2.034883720930236,-1.9132057862809138,-0.3270787534630726,5.454545454545445,4.0000000000000036,0.8824188457905446,42,-1.0385756676557834,0.42816365366318276,0.0,30631800,2,0,1331
124,11918600,-3.2233883058470747,0.3315963998105076,0.2943639899184225,6.254948535233562,3.5782442748091503,1.1774813293601971,43,-2.091402013942678,-0.9915014164305958,0.0,47136200,3,0,1332
125,10416800,-3.4810126582278444,0.5245588936576118,-0.8543965206262105,5.421184320266881,2.969348659003823,1.4296376019264923,44,0.4918032786885185,-0.6641366223908873,0.0,41431200,4,1,1333
126,3930000,0.815660685154973,2.148997134670494,0.8465089797505376,5.728314238952548,3.4715525554483984,1.1100286668551007,47,-0.3236245954692518,0.32725572697522853,0.0,15083800,0,1,1336
127,17843200,9.41558441558441,2.0503261882572232,1.027090832290778,11.842105263157897,2.3603645711614885,1.290966006812,49,-10.979228486646885,-2.73972602739726,0.0,42005200,2,1,1338
128,10987400,0.33333333333334103,-1.1267605633802802,-1.5862146237173635,7.155172413793109,2.37868696479544,1.8780608631321583,50,-0.9966777408637828,-0.09496676163343043,0.0,44906200,3,1,1339
129,9007000,4.026845637583887,3.897338403041828,0.7218813151695258,6.678082191780832,4.786979415988513,1.5344941575654136,51,0.3225806451612856,0.8234217749313766,0.0,37286800,4,1,1340
130,10199800,5.466237942122176,1.134301270417426,1.526082045248689,7.574536663980669,2.754820936639124,1.8844316263017857,54,5.182926829268286,-1.121579183490351,0.0,31349400,0,0,1343
131,7623800,-1.449275362318836,0.045372050816694376,-0.22178842022927414,4.626865671641789,2.1897810218978186,0.8001335078240857,55,-0.8823529411764675,0.31746031746031633,0.0,42782000,1,0,1344
132,6527000,-0.8902077151335286,0.4068716094032476,0.3564610142057667,5.670498084291187,3.008204193254338,1.2438142816469933,56,0.5988023952095745,1.035569563259786,0.0,29824200,2,1,1345
133,6131000,0.37202380952381375,0.6684491978609541,0.8130327210407629,2.945619335347427,2.522522522522519,1.135131539574008,57,1.9273535952557541,-0.575475874280651,0.0,45176000,3,0,1346
134,5754400,-0.5090909090909146,2.0035618878005312,0.1955846203375078,3.111111111111109,3.3868092691622165,0.7881039714600746,58,2.1929824561403466,0.5674378000873004,0.0,37471800,4,1,1347
135,7044400,3.0042918454935563,1.866319444444442,0.9452892235398469,5.0036258158085545,2.7959807776321455,1.0324062192806238,61,-0.9027777777777746,-0.04260758414997845,0.0,46580000,0,1,1350
136,6729600,2.3125437981780017,-0.2131287297527762,0.033775944499603305,4.97866287339972,2.164502164502169,0.8011862349282861,62,-3.424657534246578,-1.0252029047415623,0.0,50683600,1,1,1351
137,14192200,3.262411347517724,-1.2516184721622747,-1.1089116850089176,5.643994211287984,2.3972609809986833,1.2834019048524103,63,-3.296703296703296,1.3548951048951041,0.0,72188400,2,1,1352
138,16273000,2.556818181818188,-4.700301854247524,-0.7886264730717962,10.065170166545979,5.887681159420288,1.0615412003974534,64,-1.3850415512465353,0.588235294117645,0.0,60488400,3,0,1353
139,9594000,-3.2303370786516905,2.6990553306342813,0.9183773757839075,6.706408345752601,3.8984587488667177,1.3468705987529583,65,-1.3788098693759077,-0.3942181340341633,0.0,32086600,4,0,1354
140,10565200,-5.665930831493748,-2.770448548812665,-1.0283708255260704,6.171875000000004,3.0330466274332224,1.1949246972904781,68,1.0920436817472678,0.0,0.0,39835400,0,0,1357
141,7225400,-3.703703703703709,-0.13568521031207537,-1.0741798440582762,8.564437194127251,3.1789282470481295,1.508399730897958,69,1.2820512820512775,0.5321565217391244,0.0,29623200,1,0,1358
142,9044400,-0.31645569620253333,1.542965818363573,0.6952128150070624,3.3037872683319813,3.0866999546073526,0.8154081965997761,70,-0.07936507936507908,-1.3309671694764824,0.0,46639800,2,0,1359
143,17077000,-3.1771247021445626,0.0,-1.4954476817893747,6.694915254237288,2.60869565217392,1.5181508332309912,71,-3.3634126333059844,-0.3597122302158251,0.0,39223800,3,0,1360
144,13689800,-4.923599320882854,-1.0830324909747335,-0.1927850701019307,8.639705882352944,3.2169117647058876,1.354713359307147,72,2.4107142857142883,0.7299270072992803,0.0,55433800,4,0,1361
145,7546000,-0.9590235396687019,-6.431159420289855,-2.050880927590959,8.018018018018026,8.252427184466015,3.0264050630557593,75,1.232394366197176,1.3552758954501476,0.0,30470700,0,1,1364
146,9895200,0.17391304347826875,2.005730659025784,0.7704780570627623,6.115107913669071,4.748062015503884,1.3350200901282028,76,0.26041666666667407,0.46816479400748623,0.0,25001100,1,0,1365
147,20000200,-6.1471861471861455,-3.63466915191053,0.5080981125334949,8.732394366197195,4.863813229571989,1.0203279586501912,77,-1.1070110701106972,0.9671179883945946,0.0,33226800,2,0,1366
